Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Warranty_Expiry_Date,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Need_Maintenance
Truck,47190.55509,Poor,4,4,Electric,Automatic,800,65531.79963,21/8/2023,2/9/2025,First,16946.87546,1,1,14.97785402,Good,Good,1
Truck,75430.74875,Average,5,6,Diesel,Automatic,2500,72090.48431,2/9/2023,31/7/2024,Second,14070.60455,4,2,14.44540303,New,Good,1
Truck,78667.08312,Good,2,5,Petrol,Automatic,1000,60610.96103,27/9/2023,9/7/2024,First,27543.35499,3,2,11.68150706,Good,Worn Out,1
Truck,68138.32374,Good,5,10,Petrol,Automatic,1500,36538.53964,23/5/2023,29/12/2025,Second,27334.77922,10,2,15.95964154,Good,New,1
Truck,45552.38717,Good,5,2,Electric,Automatic,1000,109017.0068,3/10/2023,2/12/2025,First,6668.208192,7,1,17.70223069,Worn Out,Good,1
Truck,70738.74444,Good,5,4,Petrol,Automatic,2500,118129.4395,14/8/2023,28/7/2025,First,11726.08809,2,2,17.02718252,Good,Good,1
Truck,49570.13329,Poor,1,4,Petrol,Manual,1000,115848.5888,18/6/2023,11/7/2024,Third,29541.40498,8,3,12.49513539,Good,New,1
Truck,40102.19867,Average,0,10,Electric,Manual,2000,140739.2617,29/1/2024,12/9/2024,First,7082.476701,4,2,11.52068248,Good,Worn Out,1
Truck,50162.12055,Poor,3,9,Diesel,Manual,1500,23756.87773,24/10/2023,13/5/2025,Second,12386.74328,1,1,12.52890982,Good,Good,1
Truck,58868.80046,Average,2,8,Petrol,Automatic,1500,115916.1126,16/4/2023,16/8/2024,First,14674.80569,5,3,12.60252413,Worn Out,Good,1
Truck,37769.96098,Average,4,1,Electric,Automatic,2000,63585.79891,26/9/2023,13/5/2025,Second,26179.26188,7,3,18.92973219,Good,Good,1
Truck,45596.53217,Poor,1,3,Petrol,Manual,2500,137060.7936,19/11/2023,9/6/2025,Third,25373.80199,1,3,18.41866203,Good,New,1
Truck,74635.13084,Average,4,6,Diesel,Manual,2500,84463.64509,13/10/2023,2/6/2024,Third,6522.649552,7,2,15.76048888,New,New,1
Truck,69211.85137,Average,2,7,Electric,Automatic,1500,81984.81789,13/9/2023,26/12/2025,Third,10392.58764,3,2,11.03570285,Good,Good,0
Truck,39394.45755,Poor,2,7,Diesel,Manual,2500,64925.19634,15/12/2023,25/6/2024,Third,10686.22091,6,3,13.10235501,New,Good,1
Truck,77032.39808,Poor,4,7,Petrol,Automatic,1500,119488.2517,20/12/2023,14/8/2025,Third,21500.55252,6,0,16.77301895,Worn Out,Worn Out,1
Truck,68940.02558,Average,2,10,Petrol,Manual,2500,138164.5462,2/7/2023,6/8/2025,Second,20248.091,5,2,16.26825549,New,Good,0
Truck,62538.48068,Poor,3,3,Diesel,Automatic,2500,22174.99426,12/1/2024,11/9/2025,Second,14602.86161,8,3,11.56116985,New,Good,1
Truck,63333.59601,Good,5,10,Electric,Automatic,1500,44168.83563,7/2/2024,18/9/2025,Third,27846.48855,4,0,12.94281667,Worn Out,New,1
Truck,59584.32035,Average,3,7,Diesel,Automatic,1500,34692.29168,18/8/2023,30/1/2025,First,20521.3918,10,1,16.72963687,Good,New,1
Truck,34881.67048,Average,2,10,Petrol,Manual,800,94353.82503,21/9/2023,28/10/2024,Third,11907.11189,10,3,13.31364107,Worn Out,New,1
Truck,46010.30345,Poor,5,4,Petrol,Manual,1000,63732.56999,11/5/2023,11/1/2026,Second,24617.22879,8,0,11.90885347,Good,Worn Out,1
Truck,56589.78902,Good,4,8,Diesel,Automatic,1000,36760.27783,16/11/2023,5/6/2024,First,27976.62039,1,3,11.93457827,Worn Out,Worn Out,1
Truck,47353.38691,Poor,0,1,Diesel,Manual,1000,57289.26146,4/1/2024,20/11/2025,First,18359.2662,3,1,12.01672815,Good,New,0
Truck,39154.03281,Good,4,2,Petrol,Automatic,1500,104525.8305,8/8/2023,15/2/2026,First,25153.48197,4,1,11.98165295,Good,Worn Out,1
Truck,67271.16092,Poor,3,2,Diesel,Automatic,800,3807.138411,13/1/2024,13/7/2025,Third,26893.18837,1,1,18.20291663,Worn Out,Worn Out,1
Truck,59802.68664,Good,4,5,Petrol,Manual,1000,8586.930816,22/5/2023,12/7/2025,Second,6485.316539,7,0,13.72388298,New,New,1
Truck,71861.08383,Average,4,10,Electric,Manual,800,24025.6275,10/1/2024,12/7/2024,Second,12433.77612,2,2,10.10234194,Good,New,1
Truck,46083.01497,Poor,5,3,Petrol,Automatic,2500,156994.643,7/9/2023,12/1/2025,Third,19592.48918,7,1,18.96373934,Worn Out,Good,1
Truck,44166.88973,Poor,0,5,Petrol,Automatic,1500,83654.75593,15/12/2023,12/8/2024,First,17205.8019,10,3,10.38409374,New,Good,1
Truck,60061.23939,Poor,1,2,Diesel,Manual,1000,46170.28359,25/1/2024,27/9/2025,Third,6348.545544,6,2,13.28891648,Worn Out,Worn Out,1
Truck,60889.31133,Poor,1,3,Petrol,Manual,1000,92026.5041,22/1/2024,19/6/2025,Third,6083.570642,4,0,18.3174564,Good,Worn Out,1
Truck,43768.34459,Good,0,7,Petrol,Manual,1000,42006.47908,24/6/2023,26/7/2024,First,6149.221275,10,3,18.04570137,New,New,1
Truck,43016.20503,Average,1,6,Diesel,Manual,1000,126155.377,30/12/2023,18/8/2024,Third,18747.62549,5,3,16.12973999,Good,Good,1
Truck,72733.52866,Good,3,4,Diesel,Automatic,2000,99901.0425,6/9/2023,26/9/2024,Second,31158.94685,3,2,18.8667004,New,New,0
Truck,63987.7889,Good,2,5,Petrol,Manual,2500,126970.1143,20/5/2023,8/10/2025,Second,23967.03461,4,3,14.37759222,Worn Out,New,1
Truck,72477.8533,Good,1,9,Diesel,Manual,2500,135475.0891,14/12/2023,12/1/2025,First,24770.88727,4,0,12.11598266,New,New,0
Truck,58389.8029,Poor,0,1,Electric,Automatic,1000,24942.62525,29/9/2023,24/12/2025,First,27097.50669,1,3,15.84135408,New,New,1
Truck,64867.31117,Good,0,10,Petrol,Automatic,2000,65912.72713,8/7/2023,7/9/2024,First,19284.87159,10,2,12.798486,Good,New,1
Truck,78859.40472,Poor,2,9,Petrol,Manual,800,1207.901376,12/12/2023,26/10/2025,Second,26673.7034,6,2,11.77300678,Worn Out,Good,1
Truck,71111.162,Good,1,6,Petrol,Automatic,2500,148656.957,17/4/2023,26/9/2025,Third,14709.17099,6,1,11.47039092,Good,Worn Out,1
Truck,59872.28532,Poor,0,5,Electric,Manual,2500,13267.2773,22/8/2023,4/11/2025,Second,6976.628394,10,0,15.69456047,New,Good,0
Truck,56113.37798,Good,2,1,Diesel,Manual,1000,141014.4098,6/7/2023,18/9/2024,First,7335.377216,2,2,16.73205276,Good,Good,0
Truck,38386.04486,Average,4,9,Diesel,Manual,1500,142318.0886,12/2/2024,15/6/2024,Second,13371.84286,2,1,18.01238844,Worn Out,New,1
Truck,75591.61405,Good,2,4,Petrol,Automatic,1000,58643.71835,5/1/2024,9/5/2024,Third,27494.82872,4,1,16.96360747,Good,Good,0
Truck,67889.55912,Average,5,4,Diesel,Manual,800,101019.5077,4/4/2023,14/3/2025,Third,7445.732314,5,0,17.62732896,Good,Worn Out,1
Truck,72539.05393,Average,0,4,Electric,Manual,1000,46025.48823,19/10/2023,16/1/2026,Third,26948.36224,7,3,13.28401198,New,New,0
Truck,54125.6885,Average,5,7,Electric,Manual,1500,55464.77385,29/11/2023,18/12/2025,Second,5992.242711,5,1,17.29606763,Good,Worn Out,1
Truck,52380.99432,Good,1,6,Diesel,Automatic,800,119956.7641,16/10/2023,25/7/2024,First,24173.544,10,0,17.93093823,Good,Worn Out,1
Truck,48287.829,Poor,3,10,Diesel,Automatic,800,91851.36011,9/8/2023,13/11/2024,Second,22266.03713,8,0,11.58457378,Good,Good,1
Truck,46847.81266,Average,3,6,Electric,Automatic,2000,35502.49669,17/5/2023,1/11/2024,First,17134.26661,3,1,11.93109807,Good,Worn Out,1
Truck,75515.71609,Poor,0,4,Electric,Manual,2000,62860.47983,9/4/2023,17/3/2025,First,23295.44318,4,1,18.83962145,Good,New,0
Truck,73358.05653,Good,3,1,Diesel,Automatic,1000,32521.58214,27/7/2023,22/3/2026,First,13347.08142,9,3,14.5893409,New,Worn Out,1
Truck,49532.81939,Poor,1,6,Electric,Manual,800,27500.24536,9/6/2023,14/3/2026,Second,25333.03152,9,1,13.16133832,New,Good,0
Truck,60743.60189,Average,5,3,Petrol,Automatic,1000,101494.4575,18/5/2023,28/6/2024,First,15799.05172,6,3,16.69736344,New,Good,1
Truck,38532.20485,Average,0,8,Petrol,Manual,1500,108264.2998,3/2/2024,19/3/2026,First,22537.06992,2,1,13.82718841,Worn Out,New,0
Truck,34445.79607,Good,3,9,Diesel,Manual,1500,44452.47877,11/8/2023,3/6/2024,First,26947.518,6,3,11.8115414,Good,Good,0
Truck,43928.8526,Good,0,1,Diesel,Manual,2500,19479.84329,15/4/2023,28/7/2024,Second,27493.23483,9,2,20.20871225,New,New,1
Truck,57633.07145,Poor,0,9,Petrol,Automatic,800,137526.2352,7/12/2023,6/11/2025,Second,11431.69395,10,2,15.69030677,Worn Out,New,1
Truck,35306.6791,Average,3,10,Electric,Automatic,2500,102676.9088,13/8/2023,26/10/2024,First,18086.90624,8,2,19.26791232,Good,Good,1
Truck,40128.41257,Good,3,6,Electric,Manual,1000,124056.7342,1/6/2023,23/12/2024,Third,23781.16718,9,3,19.08404444,Worn Out,New,1
Truck,48890.7282,Average,4,5,Petrol,Automatic,2000,97804.60521,16/12/2023,9/10/2025,First,18258.53731,4,0,12.8157742,New,Worn Out,1
Truck,40619.83175,Good,3,1,Petrol,Automatic,1500,131625.5566,24/11/2023,2/6/2024,First,23641.39604,7,1,16.501741,Worn Out,New,1
Truck,53917.1269,Average,3,6,Petrol,Manual,1000,45067.60096,29/4/2023,5/2/2025,First,25130.00126,6,2,10.57990549,Good,New,1
Truck,31412.47928,Average,2,6,Petrol,Manual,1500,39621.68101,10/5/2023,25/3/2026,First,27598.21642,5,2,12.16168376,Worn Out,New,0
Truck,39769.73271,Poor,4,1,Diesel,Manual,1500,1542.938265,7/4/2023,9/5/2024,Second,17810.78076,9,0,10.34478059,Worn Out,New,1
Truck,32246.96347,Average,2,5,Petrol,Automatic,1000,33191.88226,31/10/2023,27/7/2024,Second,27242.81647,4,2,17.64106339,Worn Out,New,1
Truck,63447.17867,Average,4,1,Electric,Manual,2000,125506.4926,11/5/2023,20/1/2026,First,16589.2211,8,1,13.35669079,Worn Out,New,1
Truck,65667.19471,Poor,2,9,Diesel,Automatic,800,33298.1681,2/10/2023,14/3/2026,Second,26405.03594,10,3,19.14397902,Worn Out,New,1
Truck,76139.54025,Good,0,5,Electric,Manual,800,100748.0912,20/9/2023,4/4/2025,Third,10785.6386,8,3,19.46620151,New,New,1
Truck,42014.45941,Average,3,4,Diesel,Manual,2500,37968.59796,22/8/2023,23/6/2024,Second,19420.29089,4,3,10.77565159,New,Worn Out,1
Truck,57157.36983,Good,5,1,Petrol,Automatic,800,14960.15269,22/1/2024,9/7/2025,First,22322.62307,8,2,14.78185445,New,New,1
Truck,73827.98368,Good,4,9,Electric,Manual,1500,136677.4634,19/11/2023,11/9/2024,Second,27913.18515,8,2,13.4808317,Worn Out,Worn Out,1
Truck,30842.63165,Average,4,5,Electric,Automatic,800,45137.01865,3/4/2023,1/7/2024,Second,15828.01805,8,3,16.19633838,Good,New,1
Truck,65556.50663,Average,5,3,Petrol,Automatic,2000,18222.04609,18/9/2023,28/4/2025,Second,19767.43196,3,3,19.99424666,Good,Worn Out,1
Truck,68124.79199,Poor,4,7,Petrol,Manual,1500,98289.95349,13/1/2024,16/6/2025,Third,28680.98954,1,0,12.03849428,New,Worn Out,1
Truck,68054.74656,Average,1,7,Diesel,Automatic,1000,121573.215,21/11/2023,2/9/2024,Third,26992.19775,9,1,12.71445367,Worn Out,Good,0
Truck,65094.09202,Average,3,5,Electric,Automatic,800,90116.30121,10/8/2023,9/4/2025,First,6295.686496,3,3,10.97061802,New,New,1
Truck,79697.45377,Average,0,8,Petrol,Manual,800,3129.991244,23/11/2023,24/7/2024,First,18485.33594,5,3,16.15108589,New,New,0
Truck,41073.36191,Poor,4,9,Petrol,Manual,800,142561.4017,20/8/2023,2/1/2025,Second,27443.38542,9,0,15.62017911,Worn Out,New,1
Truck,78583.26761,Good,0,1,Electric,Automatic,800,116386.9587,6/8/2023,25/8/2024,First,23965.99363,4,0,12.20802253,New,Worn Out,1
Truck,30915.45599,Poor,1,10,Electric,Automatic,1500,75487.03724,27/7/2023,13/2/2025,Second,17474.63301,1,0,17.15190116,Worn Out,Worn Out,1
Truck,32947.14336,Good,4,4,Electric,Manual,1500,61765.30278,12/12/2023,6/11/2024,Third,24221.75242,2,2,18.20532643,Worn Out,Worn Out,1
Truck,42016.66466,Good,3,8,Petrol,Automatic,2000,87363.36581,5/10/2023,25/5/2025,First,15475.8523,5,2,18.87347637,Worn Out,New,0
Truck,53582.00133,Poor,0,9,Petrol,Manual,2500,118282.8532,5/4/2023,17/1/2026,Third,26105.2423,1,1,13.36666482,New,New,0
Truck,34163.96106,Average,4,3,Diesel,Automatic,1500,117461.1753,26/7/2023,10/12/2024,First,19500.82063,10,3,17.86576657,Good,New,1
Truck,77721.21884,Average,3,5,Petrol,Automatic,2500,67492.66879,5/12/2023,20/6/2025,Second,26043.46589,6,1,18.02045092,Good,Worn Out,1
Truck,76057.04749,Average,4,4,Electric,Automatic,1000,85473.50958,16/2/2024,16/2/2025,Third,17152.53724,1,0,14.82491375,Worn Out,Good,1
Truck,60978.72258,Average,5,3,Petrol,Automatic,2000,21283.05031,8/9/2023,24/11/2025,Third,13220.35026,1,2,13.217021,New,New,1
Truck,48850.67034,Poor,2,10,Diesel,Automatic,1000,5367.369346,7/8/2023,26/6/2025,Second,9883.316985,10,1,13.14034399,Good,Good,1
Truck,36874.53057,Good,1,3,Electric,Automatic,2000,64105.67445,11/12/2023,1/7/2025,Third,20081.00787,8,2,17.64271095,Good,New,1
Truck,48102.88815,Poor,3,9,Diesel,Manual,1500,41009.48614,18/11/2023,4/3/2025,Second,10242.22205,5,3,16.97628266,Good,New,1
Truck,72774.02454,Poor,3,5,Diesel,Automatic,2000,80141.33214,12/7/2023,19/6/2025,Third,5377.383925,8,1,14.97543619,New,New,1
Truck,44537.76836,Average,2,1,Petrol,Automatic,2000,23846.38625,22/8/2023,19/8/2025,First,9662.652174,7,0,13.64885242,Worn Out,New,0
Truck,43045.91666,Good,3,9,Diesel,Manual,2500,84941.54961,10/12/2023,25/12/2024,Third,20691.92139,3,1,18.56981058,Worn Out,Good,1
Truck,66188.20156,Average,2,4,Petrol,Automatic,1000,89488.97208,12/11/2023,25/6/2024,Second,13207.44668,10,0,14.48598174,Good,New,1
Truck,40924.56542,Good,0,9,Petrol,Automatic,800,68817.58177,10/11/2023,6/5/2024,First,28336.31466,2,0,18.26067165,Worn Out,Worn Out,1
Truck,67145.73855,Average,2,3,Electric,Manual,800,50319.55313,16/5/2023,22/1/2025,First,12149.61135,10,3,16.06957928,Worn Out,Good,1
Truck,70024.62215,Poor,5,8,Petrol,Automatic,800,10774.34051,11/9/2023,3/3/2025,Second,10259.42327,7,2,11.65036446,Worn Out,New,1
Truck,65379.04435,Average,5,8,Diesel,Manual,1500,82003.89259,15/7/2023,22/2/2025,First,7418.884354,5,2,10.29841769,Good,Good,1
Truck,61544.218,Average,1,7,Petrol,Manual,1500,47952.57778,23/4/2023,2/7/2025,Third,9176.561406,3,1,18.55743746,Good,New,0
Truck,40738.86164,Good,4,2,Diesel,Manual,800,24744.86502,14/10/2023,14/10/2025,Third,7053.371458,1,3,15.73109115,Worn Out,Good,1
Truck,68610.05452,Average,4,7,Electric,Manual,1000,69009.73299,14/12/2023,22/11/2024,First,20536.57527,9,0,13.91787841,Worn Out,New,1
Truck,74162.21027,Poor,2,6,Electric,Automatic,2000,3640.938922,1/8/2023,29/6/2024,Second,22421.53943,5,2,19.60873232,New,Worn Out,1
Truck,73689.72842,Poor,0,2,Petrol,Automatic,1500,37565.80874,12/12/2023,4/12/2024,Second,21002.32969,1,2,14.6947079,New,Worn Out,1
Truck,61474.00266,Average,4,2,Electric,Manual,2000,18219.47534,26/11/2023,29/11/2024,First,8850.856816,8,0,15.08264357,Worn Out,Worn Out,1
Truck,67144.26197,Good,2,8,Petrol,Automatic,800,137458.0663,18/12/2023,11/7/2024,Third,12966.27439,2,3,17.7954941,New,Worn Out,1
Truck,72090.91835,Average,5,2,Electric,Manual,2000,86856.5697,5/9/2023,12/3/2026,Second,21765.84088,8,2,18.86341373,Worn Out,Good,1
Truck,65846.89565,Poor,5,6,Diesel,Manual,800,10938.00038,24/11/2023,22/7/2024,Second,17334.07701,8,2,14.0653271,Good,Good,1
Truck,73406.85359,Good,3,8,Electric,Automatic,1500,28240.67916,13/9/2023,4/2/2025,First,8155.162232,2,1,12.94047205,Good,Worn Out,1
Truck,71682.77654,Good,0,1,Petrol,Automatic,1500,59638.62686,6/9/2023,22/11/2025,Second,27256.35146,8,1,18.74241637,Good,New,0
Truck,54081.78708,Good,5,2,Petrol,Manual,1000,50124.02669,16/9/2023,28/1/2026,First,21566.26236,6,1,17.03179315,New,Good,1
Truck,48896.98015,Good,4,8,Petrol,Automatic,1500,35067.27739,22/2/2024,5/1/2025,Second,27788.09884,2,1,18.21380127,New,Good,1
Truck,77969.00053,Poor,1,8,Electric,Manual,800,3146.660412,19/5/2023,20/12/2024,Third,21809.10964,8,3,13.76238984,Worn Out,Worn Out,1
Truck,34904.16358,Poor,5,7,Diesel,Manual,1000,3857.777976,25/8/2023,21/6/2025,First,10340.38429,9,0,15.96464834,Worn Out,Good,1
Truck,43317.87755,Poor,4,5,Diesel,Manual,2500,90823.40563,3/10/2023,19/6/2024,Third,12595.39002,5,1,19.67237761,Good,New,1
Truck,74740.34132,Good,1,9,Diesel,Manual,1000,87962.96858,6/6/2023,16/10/2025,First,12650.51703,8,3,13.84893149,Good,Good,1
Truck,34479.07467,Good,1,9,Electric,Manual,2000,133285.1919,30/4/2023,2/7/2024,Third,25565.34467,4,1,13.82444299,Worn Out,Good,0
Truck,50674.9877,Good,0,10,Electric,Automatic,1500,39457.5293,6/2/2024,18/12/2024,First,19568.71998,3,0,13.66025534,Worn Out,Worn Out,1
Truck,55382.98284,Good,0,2,Electric,Automatic,1000,122451.2913,26/12/2023,8/7/2025,First,8766.047494,6,0,11.60176043,New,New,0
Truck,61774.04296,Poor,2,3,Petrol,Manual,2000,75529.07767,26/2/2024,1/3/2026,Second,5981.662582,10,0,14.39200252,Worn Out,New,1
Truck,40370.18198,Average,4,9,Electric,Manual,1000,99229.98506,8/12/2023,27/11/2024,Second,10666.48373,6,2,10.66045035,New,New,1
Truck,60196.71412,Good,4,9,Petrol,Manual,2000,140553.6811,2/1/2024,5/1/2025,First,21089.17379,8,1,18.49619087,Good,New,1
Truck,38347.62931,Good,0,5,Petrol,Manual,2500,60289.30088,2/11/2023,30/7/2024,First,10289.05204,2,1,20.00144184,New,Worn Out,1
Truck,47841.46108,Good,0,1,Petrol,Automatic,2500,150207.4604,28/1/2024,20/12/2024,Second,29353.3889,8,0,13.75480589,New,Worn Out,1
Truck,56207.15502,Good,4,6,Petrol,Automatic,1000,115956.4643,3/12/2023,26/11/2025,First,8600.523309,2,1,16.34197726,Worn Out,New,1
Truck,60334.01086,Good,5,8,Petrol,Automatic,2000,129361.1439,8/10/2023,14/6/2024,First,10168.51762,1,2,14.51142657,Good,Worn Out,1
Truck,42506.74463,Average,4,10,Diesel,Automatic,800,44536.97757,9/12/2023,27/9/2024,Second,7236.122852,10,0,17.44597712,Good,New,1
Truck,49973.9472,Average,5,5,Diesel,Automatic,1000,20263.21201,10/4/2023,4/6/2025,First,29827.47554,5,1,18.6010838,Good,Worn Out,1
Truck,33974.13886,Poor,0,9,Diesel,Manual,2500,120561.779,7/7/2023,22/10/2025,First,9493.810465,7,2,19.60717267,Good,Good,1
Truck,61920.6521,Good,3,8,Diesel,Automatic,1000,1995.74543,28/6/2023,5/7/2024,Second,28461.91108,4,1,12.63460311,Worn Out,Good,1
Truck,71440.74454,Average,4,10,Diesel,Automatic,2500,15511.35725,8/6/2023,11/11/2024,First,28059.001,8,0,10.90992743,Good,New,1
Truck,69554.55348,Average,1,10,Electric,Manual,1000,3430.89004,29/10/2023,17/4/2025,First,11320.52129,2,3,19.27014523,New,Worn Out,1
Truck,72019.43539,Average,4,6,Diesel,Manual,1500,131672.9183,7/6/2023,23/2/2025,Second,20072.02115,3,0,12.7864442,Good,New,1
Truck,71488.24341,Poor,3,9,Electric,Manual,2000,59574.26864,27/6/2023,19/2/2025,First,17124.5263,1,3,15.25137918,New,Good,1
Truck,37123.07157,Good,2,4,Electric,Automatic,1500,69362.90661,4/5/2023,27/8/2024,First,15887.49592,4,1,14.30537488,Worn Out,New,1
Truck,40484.08358,Good,3,7,Diesel,Automatic,1000,18572.11264,11/2/2024,8/5/2024,First,27920.97275,10,3,14.08892206,New,New,1
Truck,43419.50046,Poor,0,5,Diesel,Automatic,2000,93457.58107,16/9/2023,24/5/2025,First,7852.874591,2,2,11.78631609,Worn Out,Worn Out,1
Truck,74187.21588,Good,4,6,Electric,Manual,2000,58902.23325,2/7/2023,30/6/2024,Second,7565.017999,2,3,17.82006789,New,Worn Out,1
Truck,70555.66865,Average,0,5,Diesel,Automatic,2000,144013.9847,24/12/2023,12/10/2024,Third,28094.75811,4,1,19.92741271,Worn Out,New,1
Truck,68260.05921,Poor,1,2,Electric,Automatic,2000,136795.3825,14/10/2023,11/4/2025,First,25840.82898,2,2,19.00168325,New,Good,0
Truck,62456.1279,Average,3,3,Electric,Manual,2500,68089.38169,10/1/2024,22/12/2024,Third,5329.646431,10,1,16.26920752,Good,Good,1
Truck,70345.47188,Average,0,9,Electric,Manual,800,121796.2517,27/9/2023,30/11/2025,Third,6448.981734,2,2,17.46834816,Good,Good,0
Truck,80066.4041,Poor,4,8,Diesel,Manual,800,18282.42035,4/1/2024,26/7/2025,Second,23870.93647,5,2,13.00209335,Worn Out,Good,1
Truck,47903.54552,Average,2,4,Petrol,Manual,800,130291.4396,23/10/2023,20/9/2024,Third,7534.390391,8,0,14.67618284,Good,New,1
Truck,62556.87292,Poor,4,9,Diesel,Automatic,1500,92891.10066,9/10/2023,7/6/2024,Second,21995.40724,7,3,10.48139184,New,Worn Out,1
Truck,64221.93228,Poor,1,8,Petrol,Automatic,2500,148329.6071,2/12/2023,27/4/2025,First,12333.80462,4,1,17.26116089,Good,New,0
Truck,45251.47731,Average,2,10,Electric,Automatic,800,86839.51686,5/4/2023,13/11/2025,Second,20650.95744,9,1,18.06161911,Worn Out,Worn Out,1
Truck,42648.21534,Good,1,6,Petrol,Automatic,1000,67250.49376,6/2/2024,26/6/2024,Second,14944.38629,8,3,11.99971389,Good,Worn Out,1
Truck,63289.42275,Average,1,2,Petrol,Automatic,2500,14009.61394,16/6/2023,22/12/2025,First,30211.18137,7,1,9.6640653,Good,Worn Out,1
Truck,45233.62264,Good,2,10,Diesel,Automatic,1000,15233.84492,25/6/2023,31/5/2025,Third,13309.02444,6,1,16.331641,Good,Worn Out,1
Truck,44694.10906,Average,4,3,Electric,Manual,1500,117987.0951,19/4/2023,23/1/2025,Third,25967.39385,5,1,13.64263597,Good,Worn Out,1
Truck,67641.59564,Good,0,6,Electric,Manual,2000,43851.79608,30/7/2023,23/11/2024,Third,13407.43806,10,3,12.40234485,Worn Out,Worn Out,1
Truck,64592.57052,Poor,1,1,Petrol,Manual,2000,16264.73578,1/7/2023,9/9/2025,First,24758.91799,1,2,15.59327418,Good,New,1
Truck,41420.52057,Good,2,6,Diesel,Automatic,1000,93266.60069,25/9/2023,3/10/2025,First,18194.94014,10,3,18.40899317,Good,New,1
Truck,68267.18884,Poor,1,3,Diesel,Manual,1000,62407.88637,16/6/2023,7/6/2024,First,18370.69535,1,1,15.83284225,New,Good,1
Truck,62286.0616,Average,3,3,Electric,Automatic,800,83093.30893,19/9/2023,22/9/2025,Third,21968.67931,4,3,10.78774588,Good,Worn Out,1
Truck,70495.87926,Poor,4,9,Diesel,Manual,2000,3170.543758,27/2/2024,10/8/2024,First,11559.65183,8,3,19.85628915,Worn Out,Worn Out,1
Truck,42210.44988,Good,1,6,Petrol,Manual,1500,75954.66563,1/7/2023,21/10/2024,First,19666.19674,8,3,10.23096063,Worn Out,New,1
Truck,67771.18637,Average,1,5,Electric,Automatic,2500,14174.94379,30/11/2023,15/12/2024,Third,29239.05983,5,1,17.14095987,New,Worn Out,1
Truck,81175.70337,Good,4,6,Diesel,Manual,1000,33170.70692,26/4/2023,3/2/2025,Third,18719.50759,6,3,14.10130093,Worn Out,Worn Out,1
Truck,32412.67797,Poor,2,5,Electric,Manual,1000,110445.2987,15/5/2023,13/4/2025,Second,29190.84048,3,0,10.1252993,New,Good,1
Truck,71618.53974,Poor,5,4,Petrol,Automatic,2500,129552.6739,1/10/2023,17/6/2024,Second,9541.939112,6,3,19.05110125,New,Good,1
Truck,30037.3887,Poor,3,2,Electric,Manual,1500,129625.3586,25/8/2023,12/3/2026,First,27626.75446,10,3,15.65625581,Worn Out,Good,1
Truck,53638.04712,Good,0,4,Petrol,Automatic,800,127084.9019,20/8/2023,4/11/2024,First,6621.904807,8,0,10.52198123,New,Worn Out,1
Truck,62282.7004,Average,3,5,Electric,Automatic,2000,61200.63074,19/1/2024,23/1/2025,Second,24978.94071,4,1,17.22784241,Good,New,1
Truck,75605.67422,Good,1,1,Electric,Automatic,1500,31895.52367,25/11/2023,28/9/2025,Second,7532.912666,4,1,10.39877766,New,Worn Out,1
Truck,68839.84476,Average,1,4,Diesel,Automatic,2000,91227.18844,17/9/2023,17/1/2026,Second,26826.21585,9,0,11.9985738,Worn Out,Good,1
Truck,79273.64487,Good,0,3,Petrol,Automatic,2000,47425.174,11/10/2023,7/7/2025,Third,8237.056644,5,2,17.32587331,New,Worn Out,1
Truck,35235.11801,Good,4,9,Petrol,Manual,2500,58123.90627,11/7/2023,23/9/2025,Third,15468.17131,7,0,20.43395326,New,New,1
Truck,71055.0491,Poor,2,4,Petrol,Automatic,1000,97306.67731,31/7/2023,11/5/2024,First,8640.597495,7,0,12.90948538,New,New,1
Truck,49266.51188,Good,5,6,Electric,Manual,1500,7871.809343,19/7/2023,2/9/2025,Third,27307.34452,8,1,14.03973594,New,Good,1
Truck,68129.73766,Good,4,1,Diesel,Manual,1500,24990.84496,15/12/2023,11/1/2025,Third,20997.33777,1,1,20.32532114,Worn Out,Worn Out,1
Truck,46493.21788,Good,5,9,Petrol,Automatic,800,5648.176812,18/1/2024,9/5/2025,Third,23442.9168,8,3,11.03440645,New,New,1
Truck,49587.26782,Poor,4,7,Diesel,Manual,2000,34480.33876,17/7/2023,27/2/2026,Second,14703.33708,6,1,18.47756367,Good,New,1
Truck,67244.70861,Poor,5,9,Diesel,Automatic,2000,28259.99413,11/5/2023,1/1/2026,Third,7985.14614,3,1,11.72125557,New,Worn Out,1
Truck,40788.92492,Average,3,6,Petrol,Automatic,1500,153445.3982,4/10/2023,22/10/2025,Second,20541.05265,7,2,12.63801362,Good,New,1
Truck,43340.20538,Average,0,5,Diesel,Manual,2500,35423.98278,1/9/2023,7/10/2024,Third,28146.2951,6,2,16.56810963,Good,New,1
Truck,35586.53899,Poor,1,1,Diesel,Automatic,1000,12103.34524,22/2/2024,24/12/2025,First,12156.20092,6,2,15.73998143,Worn Out,Good,1
